timestamp,hour_of_day,day_of_week,temperature,humidity,brightness,gas_level,device_type,action_label
2026-05-14 00:25:00,0,3,27.1,77.7,3.1,300.9,fan,turn_off
2026-05-13 21:16:29,21,2,28.8,72.9,5.0,325.8,light,turn_on
2026-05-13 21:30:15,21,2,29.1,73.0,5.0,291.8,light,turn_on
2026-05-14 08:47:42,8,3,33.8,67.3,75.1,3920.4,light,turn_off
2026-05-13 20:53:14,20,2,31.7,64.5,28.1,451.8,fan,turn_on
2026-05-14 05:50:04,5,3,27.7,74.0,3.1,361.3,fan,turn_off
2026-05-13 10:09:47,10,2,33.1,64.6,85.8,539.7,fan,turn_on
2026-05-13 23:52:24,23,2,27.3,79.1,5.0,320.1,light,turn_on
2026-05-13 06:06:26,6,2,28.2,72.0,7.0,388.7,light,turn_on
2026-05-13 21:32:56,21,2,29.0,73.0,4.7,314.0,fan,turn_off
2026-05-13 22:32:43,22,2,28.7,72.8,1.3,318.7,light,turn_on
2026-05-13 21:36:26,21,2,28.6,72.9,1.5,295.7,light,turn_on
2026-05-13 20:38:25,20,2,30.8,64.1,25.2,433.0,fan,turn_off
2026-05-13 10:08:27,10,2,32.9,64.8,85.5,547.3,fan,turn_on
2026-05-13 17:28:42,17,2,32.2,62.4,31.4,421.8,light,turn_on
2026-05-13 18:23:38,18,2,29.6,63.3,33.1,439.0,light,turn_on
2026-05-13 14:42:29,14,2,33.5,61.0,77.0,545.7,fan,turn_on
2026-05-13 01:22:22,1,2,28.5,79.9,5.0,260.1,fan,turn_off
2026-05-13 17:19:26,17,2,31.7,62.3,31.0,459.4,fan,turn_on
2026-05-12 03:12:45,3,1,0.0,0.0,65.0,0.0,light,turn_on
2026-05-14 08:49:03,8,3,33.7,67.3,75.5,2529.4,light,turn_off
2026-05-13 10:49:40,10,2,33.1,65.3,84.8,544.4,light,turn_off
2026-05-14 03:27:46,3,3,27.6,75.1,1.0,283.8,fan,turn_off
2026-05-14 07:30:59,7,3,32.4,67.8,71.9,2129.4,fan,turn_on
2026-05-13 12:07:48,12,2,33.9,61.4,84.6,478.2,fan,turn_off
2026-05-13 07:29:49,7,2,32.6,67.2,74.0,491.4,fan,turn_on
2026-05-14 00:24:09,0,3,27.0,78.2,5.0,314.2,fan,turn_off
2026-05-13 16:04:50,16,2,34.7,57.9,78.8,465.6,fan,turn_on
2026-05-13 18:54:07,18,2,31.2,65.4,29.2,465.7,light,turn_on
2026-05-13 19:24:01,19,2,29.8,65.7,23.3,451.5,light,turn_on
2026-05-13 13:30:49,13,2,33.7,62.3,74.1,507.6,light,turn_off
2026-05-14 07:02:46,7,3,27.7,71.4,55.7,447.4,light,turn_on
2026-05-14 04:46:00,4,3,28.0,73.5,3.8,407.8,fan,turn_off
2026-05-13 06:57:06,6,2,27.6,74.6,4.7,360.4,fan,turn_off
2026-05-13 08:08:22,8,2,33.8,68.8,73.1,3875.0,fan,turn_off
2026-05-14 06:53:40,6,3,27.1,73.2,5.5,338.2,fan,turn_off
2026-05-13 20:59:10,20,2,31.7,64.4,29.2,411.0,fan,turn_off
2026-05-13 22:19:52,22,2,28.9,72.8,1.6,269.5,light,turn_on
2026-05-14 02:04:08,2,3,28.5,75.0,5.0,278.1,fan,turn_on
2026-05-13 10:05:22,10,2,33.3,64.3,83.4,540.3,light,turn_off
2026-05-13 00:15:39,0,2,27.2,80.3,1.2,287.2,light,turn_on
2026-05-13 16:16:18,16,2,34.9,58.9,80.8,504.1,light,turn_off
2026-05-13 23:35:59,23,2,28.5,76.1,1.1,311.3,fan,turn_off
2026-05-13 12:06:10,12,2,33.4,62.1,85.4,454.6,fan,turn_on
2026-05-13 08:11:26,8,2,33.8,68.7,79.0,1856.9,light,turn_off
2026-05-13 09:47:40,9,2,33.2,64.5,85.3,510.8,fan,turn_on
2026-05-07 08:05:15,8,3,33.9,57.8,78.0,3216.0,fan,turn_on
2026-05-13 14:41:09,14,2,33.7,61.4,79.2,556.0,fan,turn_on
2026-05-13 16:27:52,16,2,35.0,60.2,82.2,504.0,fan,turn_on
2026-05-13 02:16:59,2,2,29.0,76.8,2.7,279.8,light,turn_on
2026-05-13 03:21:26,3,2,26.9,71.7,3.1,274.3,light,turn_on
2026-05-13 13:05:24,13,2,33.2,60.5,77.8,452.0,light,turn_off
2026-05-14 04:00:27,4,3,27.4,74.5,2.4,276.2,fan,turn_off
2026-05-13 15:39:07,15,2,35.0,59.3,75.8,525.7,fan,turn_on
2026-05-13 21:36:49,21,2,28.5,72.6,2.8,319.6,light,turn_on
2026-05-12 03:45:30,3,1,33.4,55.9,71.5,439.5,light,turn_on
2026-05-13 16:39:58,16,2,35.2,60.7,81.2,514.6,fan,turn_off
2026-05-13 18:09:23,18,2,30.8,62.3,26.0,407.8,light,turn_on
2026-05-14 01:26:12,1,3,27.5,75.1,4.2,267.2,light,turn_on
2026-05-14 02:19:36,2,3,27.8,75.2,1.0,241.2,fan,turn_on
2026-05-14 03:16:33,3,3,27.8,76.1,4.1,297.6,light,turn_on
2026-05-14 06:39:25,6,3,27.6,72.6,7.2,337.2,light,turn_on
2026-05-14 07:21:43,7,3,32.2,66.1,75.7,1515.6,light,turn_off
2026-05-14 07:34:55,7,3,32.5,67.8,70.6,898.3,fan,turn_on
2026-05-14 05:33:05,5,3,28.3,71.7,4.1,390.8,fan,turn_on
2026-05-14 05:49:19,5,3,27.7,73.8,1.2,375.1,light,turn_on
2026-05-13 11:44:42,11,2,33.5,64.1,89.4,528.9,fan,turn_on
2026-05-13 09:02:14,9,2,33.7,65.9,78.5,2358.0,fan,turn_on
2026-05-14 08:06:53,8,3,33.4,69.4,77.0,663.2,fan,turn_off
2026-05-13 17:16:15,17,2,31.8,63.1,28.5,420.1,fan,turn_on
2026-05-14 02:25:52,2,3,28.3,75.4,5.0,261.3,fan,turn_on
2026-05-13 07:11:59,7,2,30.4,68.2,71.5,1890.2,fan,turn_on
2026-05-13 05:42:20,5,2,28.1,73.9,4.6,361.8,fan,turn_off
2026-05-13 05:50:35,5,2,27.9,72.6,6.4,376.2,fan,turn_off
2026-05-13 02:24:26,2,2,28.8,77.1,4.5,269.0,light,turn_on
2026-05-14 05:31:42,5,3,28.2,71.2,6.0,373.4,light,turn_on
2026-05-13 06:38:22,6,2,27.6,73.1,6.2,353.1,fan,turn_off
2026-05-13 00:13:59,0,2,27.0,80.0,3.1,306.1,light,turn_on
2026-05-14 04:12:35,4,3,27.8,73.7,4.5,397.7,fan,turn_off
2026-05-13 20:10:14,20,2,32.1,62.8,25.4,460.0,fan,turn_on
2026-05-14 04:00:04,4,3,27.2,74.7,1.1,264.0,light,turn_on
2026-05-14 00:47:36,0,3,27.3,77.4,3.1,300.8,fan,turn_off
2026-05-14 06:26:20,6,3,28.5,71.0,4.8,369.4,fan,turn_off
2026-05-13 23:23:06,23,2,28.9,76.3,2.7,284.0,fan,turn_on
2026-05-14 00:19:29,0,3,26.9,78.5,1.0,273.1,light,turn_on
2026-05-14 08:12:19,8,3,33.8,69.9,77.9,550.4,fan,turn_on
2026-05-13 17:27:24,17,2,32.2,62.2,27.7,399.1,fan,turn_on
2026-05-13 00:35:54,0,2,27.3,80.7,1.5,284.2,fan,turn_off
2026-05-13 16:21:14,16,2,35.1,58.8,77.5,521.3,light,turn_off
2026-05-14 02:57:17,2,3,28.6,73.6,1.0,295.6,light,turn_on
2026-05-13 14:47:05,14,2,33.2,61.5,78.9,512.2,light,turn_off
2026-05-14 08:18:22,8,3,33.9,69.3,77.8,503.5,fan,turn_on
2026-05-13 13:26:58,13,2,33.6,61.7,82.8,496.9,light,turn_off
2026-05-13 02:47:20,2,2,27.4,74.8,5.0,285.7,light,turn_on
2026-05-13 12:50:48,12,2,33.2,61.0,73.7,504.5,light,turn_off
2026-05-13 07:53:25,7,2,33.1,68.2,69.0,2996.0,light,turn_off
2026-05-13 11:33:34,11,2,33.2,62.0,87.3,490.1,fan,turn_off
2026-05-12 03:37:40,3,1,33.25,56.28,65.0,439.5,light,turn_on
2026-05-14 06:31:42,6,3,28.3,72.7,6.0,311.6,fan,turn_off
2026-05-13 15:39:07,15,2,35.0,59.3,75.8,525.7,light,turn_off
2026-05-13 00:01:46,0,2,27.8,77.9,3.8,293.6,fan,turn_off
2026-05-13 03:25:38,3,2,27.3,72.7,5.0,293.1,light,turn_on
2026-05-14 06:22:41,6,3,28.5,70.8,4.0,341.9,fan,turn_on
2026-05-13 08:52:32,8,2,34.1,68.9,72.7,609.3,fan,turn_on
2026-05-13 13:41:53,13,2,33.5,61.7,75.3,530.0,fan,turn_on
2026-05-13 06:34:01,6,2,27.9,71.8,5.4,360.6,light,turn_on
2026-05-13 13:18:45,13,2,33.6,60.7,82.4,524.0,fan,turn_on
2026-05-13 04:21:14,4,2,27.6,76.6,2.4,357.9,fan,turn_off
2026-05-13 17:57:36,17,2,31.7,63.6,31.5,445.9,fan,turn_on
2026-05-13 10:27:30,10,2,33.6,61.5,87.1,574.4,fan,turn_on
2026-05-14 01:33:31,1,3,28.1,75.8,5.0,275.2,light,turn_on
2026-05-13 19:45:45,19,2,30.1,64.4,32.6,434.5,light,turn_on
2026-05-13 18:56:12,18,2,31.0,64.9,26.6,445.1,fan,turn_on
2026-05-13 06:20:49,6,2,27.6,70.8,5.2,353.1,light,turn_on
2026-05-13 10:05:47,10,2,33.2,64.8,82.3,516.3,light,turn_off
2026-05-13 01:32:13,1,2,28.5,79.4,2.6,308.9,light,turn_on
2026-05-13 12:56:51,12,2,33.1,60.7,74.5,520.8,light,turn_off
2026-05-14 06:45:41,6,3,27.2,72.3,5.3,346.2,light,turn_on
2026-05-13 04:35:57,4,2,27.4,76.3,3.7,367.0,fan,turn_off
2026-05-13 08:32:55,8,2,34.3,69.2,73.2,3300.0,fan,turn_on
2026-05-14 08:20:06,8,3,33.9,69.0,72.1,529.0,fan,turn_on
2026-05-14 03:41:48,3,3,27.4,75.5,1.1,295.1,light,turn_on
2026-05-13 21:21:58,21,2,29.0,72.5,2.8,282.6,light,turn_on
2026-05-07 08:16:20,8,3,0.0,0.0,82.0,0.0,fan,turn_off
2026-05-13 00:26:43,0,2,27.6,82.0,1.1,247.8,fan,turn_off
2026-05-13 07:26:26,7,2,32.7,67.1,74.9,509.0,light,turn_off
2026-05-13 02:12:33,2,2,28.5,79.1,3.2,261.9,fan,turn_off
2026-05-13 04:39:27,4,2,27.0,75.9,3.7,385.7,light,turn_on
2026-05-13 14:02:37,14,2,33.3,61.4,78.8,496.5,light,turn_off
2026-05-14 00:30:09,0,3,26.9,77.5,4.5,272.7,light,turn_on
2026-05-13 01:02:12,1,2,27.5,83.4,1.1,292.9,fan,turn_on
2026-05-14 03:05:08,3,3,28.5,75.0,3.0,307.2,fan,turn_off
2026-05-13 21:50:06,21,2,28.4,72.3,1.6,284.9,light,turn_on
2026-05-13 06:18:35,6,2,27.9,70.7,2.7,343.7,fan,turn_off
2026-05-13 00:00:52,0,2,27.6,77.8,3.4,296.6,light,turn_on
2026-05-13 12:54:08,12,2,33.0,60.9,75.0,529.3,light,turn_off
2026-05-13 01:35:09,1,2,28.4,78.4,2.2,279.3,light,turn_on
2026-05-13 00:47:57,0,2,27.4,82.6,4.2,287.1,fan,turn_off
2026-05-13 10:33:50,10,2,33.7,61.7,82.2,507.9,fan,turn_off
2026-05-14 05:45:19,5,3,28.1,72.5,3.6,362.6,light,turn_on
2026-05-13 01:17:58,1,2,28.2,80.4,4.7,236.6,light,turn_on
2026-05-13 00:59:35,0,2,27.9,83.1,1.7,307.1,light,turn_on
2026-05-13 20:19:23,20,2,31.4,62.6,28.4,435.1,light,turn_on
2026-05-13 01:07:54,1,2,27.5,83.6,1.0,290.1,fan,turn_off
2026-05-13 11:58:03,11,2,33.6,64.3,80.9,583.6,light,turn_off
2026-05-13 08:38:29,8,2,34.5,70.0,77.0,1424.1,fan,turn_on
2026-05-13 10:03:44,10,2,33.4,64.3,82.9,558.2,light,turn_off
2026-05-13 17:01:03,17,2,34.5,61.3,54.9,474.9,fan,turn_on
2026-05-13 07:11:13,7,2,30.2,68.9,71.8,2664.5,light,turn_off
2026-05-13 05:27:40,5,2,28.4,74.1,6.4,374.8,fan,turn_off
2026-05-14 06:53:40,6,3,27.1,73.2,5.5,338.2,light,turn_on
2026-05-14 06:33:32,6,3,27.9,73.5,7.2,309.3,fan,turn_off
2026-05-13 04:17:04,4,2,27.6,76.4,5.0,346.7,light,turn_on
2026-05-13 19:08:47,19,2,30.0,64.7,26.0,468.1,fan,turn_on
2026-05-13 20:51:09,20,2,31.4,64.8,27.1,427.0,light,turn_on
2026-05-14 06:03:42,6,3,27.9,72.3,4.1,346.0,light,turn_on
2026-05-13 18:19:51,18,2,30.3,63.0,30.0,461.6,light,turn_on
2026-05-13 22:49:27,22,2,28.4,73.6,1.0,293.9,light,turn_on
2026-05-14 03:23:41,3,3,27.8,75.7,1.2,260.5,light,turn_on
2026-05-13 02:16:11,2,2,28.8,77.3,3.5,282.1,fan,turn_off
2026-05-14 03:52:27,3,3,27.2,76.4,1.4,267.2,fan,turn_off
2026-05-14 08:13:20,8,3,34.0,69.7,75.4,553.4,light,turn_off
2026-05-13 20:47:28,20,2,31.0,64.9,28.4,477.0,fan,turn_on
2026-05-14 09:11:12,9,3,33.3,63.9,83.8,556.6,light,turn_off
2026-05-13 12:49:56,12,2,33.2,60.5,76.7,509.3,light,turn_on
2026-05-14 07:42:43,7,3,33.0,66.1,75.1,3514.6,light,turn_off
2026-05-13 03:24:35,3,2,27.2,72.5,5.0,266.1,light,turn_on
2026-05-13 09:59:14,9,2,33.6,63.8,87.0,593.7,light,turn_on
2026-05-13 02:45:05,2,2,27.6,74.6,3.3,273.3,light,turn_on
2026-05-14 01:59:43,1,3,28.9,75.4,3.0,274.9,fan,turn_off
2026-05-13 15:40:44,15,2,35.0,58.7,74.8,454.6,fan,turn_on
2026-05-14 01:29:08,1,3,27.7,75.1,3.3,333.9,light,turn_on
2026-05-13 08:15:20,8,2,34.0,68.8,69.8,2920.3,fan,turn_on
2026-05-14 07:40:32,7,3,32.9,67.1,74.6,1810.0,fan,turn_on
2026-05-13 03:15:23,3,2,27.3,72.1,5.0,306.2,fan,turn_off
2026-05-13 22:52:53,22,2,28.2,74.1,4.6,308.7,light,turn_on
2026-05-13 05:44:47,5,2,28.0,74.1,4.0,337.6,fan,turn_on
2026-05-13 14:43:36,14,2,33.3,61.8,81.6,549.1,fan,turn_on
2026-05-13 07:44:25,7,2,33.1,69.1,80.5,615.4,fan,turn_on
2026-05-14 03:19:59,3,3,27.9,76.3,1.5,284.9,fan,turn_on
2026-05-13 18:04:56,18,2,31.1,63.3,37.3,410.3,light,turn_on
2026-05-13 18:57:38,18,2,30.7,65.3,29.4,457.0,fan,turn_off
2026-05-14 05:03:43,5,3,28.1,72.2,3.9,372.2,fan,turn_off
2026-05-13 01:41:17,1,2,28.4,78.8,3.9,267.8,light,turn_on
2026-05-13 12:42:56,12,2,34.1,60.1,77.2,506.6,light,turn_off
2026-05-13 06:34:54,6,2,28.0,71.9,5.1,385.5,fan,turn_off
2026-05-13 13:04:38,13,2,33.3,60.7,80.1,457.9,light,turn_off
2026-05-13 03:25:38,3,2,27.3,72.7,5.0,293.1,fan,turn_off
2026-05-13 15:00:51,15,2,33.3,58.6,82.3,493.5,light,turn_off
2026-05-13 04:58:59,4,2,27.4,76.6,5.0,329.1,fan,turn_off
2026-05-13 05:32:51,5,2,28.4,73.6,5.4,369.5,light,turn_on
2026-05-13 02:50:19,2,2,27.3,74.9,4.5,298.2,fan,turn_off
2026-05-14 03:36:45,3,3,27.7,75.8,2.7,276.7,light,turn_on
2026-05-07 08:03:15,8,3,34.0,57.5,80.0,3280.0,light,turn_off
2026-05-13 20:33:09,20,2,31.1,64.3,27.2,439.3,fan,turn_on
2026-05-07 08:03:45,8,3,34.0,57.4,81.0,3280.0,fan,turn_on
2026-05-13 08:51:36,8,2,34.3,68.4,75.0,676.8,light,turn_off
2026-05-07 08:05:15,8,3,33.9,57.8,78.0,3216.0,light,turn_off
2026-05-13 15:17:21,15,2,33.5,57.0,80.2,513.0,fan,turn_on
2026-05-13 11:40:12,11,2,33.4,62.4,85.3,576.1,light,turn_off
2026-05-14 05:48:40,5,3,27.6,74.0,3.2,354.2,light,turn_on
2026-05-13 23:18:15,23,2,28.9,76.8,4.5,292.1,fan,turn_off
2026-05-14 03:57:28,3,3,27.4,74.7,2.9,260.5,fan,turn_off
2026-05-14 02:07:54,2,3,28.3,74.4,4.0,293.9,light,turn_on
2026-05-13 09:21:02,9,2,33.6,63.8,89.5,581.7,light,turn_off
2026-05-14 05:34:37,5,3,28.6,71.9,3.3,382.0,light,turn_on
2026-05-13 03:54:57,3,2,27.1,75.2,3.5,274.1,light,turn_on
2026-05-13 21:10:29,21,2,29.7,71.2,3.0,313.1,fan,turn_on
2026-05-14 05:53:02,5,3,27.9,73.9,3.3,401.9,light,turn_on
2026-05-13 22:27:56,22,2,28.8,72.4,1.2,309.2,fan,turn_off
2026-05-13 05:03:29,5,2,27.4,76.3,3.0,339.2,light,turn_on
2026-05-14 01:56:15,1,3,28.9,75.2,1.0,300.1,light,turn_on
2026-05-14 01:30:59,1,3,27.8,75.8,5.0,318.1,light,turn_on
2026-05-13 04:29:56,4,2,26.9,76.0,5.0,388.7,light,turn_on
2026-05-13 19:47:28,19,2,30.5,63.6,30.7,457.2,fan,turn_off
2026-05-13 01:50:28,1,2,28.9,78.1,4.8,272.1,light,turn_on
2026-05-13 10:20:13,10,2,33.3,62.4,83.2,561.4,fan,turn_on
2026-05-13 00:34:07,0,2,27.3,80.5,1.9,296.6,fan,turn_off
2026-05-14 08:10:38,8,3,33.7,69.5,79.1,576.0,light,turn_off
2026-05-13 13:50:17,13,2,33.0,62.0,84.0,465.5,light,turn_off
2026-05-13 01:41:50,1,2,28.4,78.4,1.9,251.8,light,turn_on
2026-05-14 06:09:04,6,3,28.4,70.8,1.0,343.7,light,turn_on
2026-05-13 13:53:47,13,2,33.3,62.6,81.1,538.1,fan,turn_on
2026-05-13 13:09:30,13,2,33.3,61.3,82.5,491.3,fan,turn_off
2026-05-13 06:00:55,6,2,28.0,72.6,3.6,355.6,fan,turn_off
2026-05-13 22:16:02,22,2,28.7,72.2,1.5,298.3,light,turn_on
2026-05-14 02:55:37,2,3,28.9,74.3,2.8,290.0,light,turn_on
2026-05-07 08:01:10,8,3,34.2,58.3,83.0,3458.0,light,turn_off
2026-05-13 22:41:43,22,2,28.8,72.8,4.7,311.8,light,turn_on
2026-05-13 22:10:14,22,2,28.2,73.1,2.5,247.2,light,turn_on
2026-05-14 03:21:34,3,3,27.9,76.4,1.0,273.9,light,turn_on
2026-05-13 08:28:05,8,2,34.2,69.3,74.4,557.4,light,turn_off
2026-05-14 08:39:08,8,3,33.9,67.4,77.5,574.4,fan,turn_on
2026-05-13 15:03:18,15,2,33.3,58.8,82.0,481.9,fan,turn_on
2026-05-14 01:12:28,1,3,27.7,76.9,3.9,297.9,fan,turn_off
2026-05-13 19:01:29,19,2,30.4,65.3,21.8,440.8,fan,turn_off
2026-05-13 13:15:08,13,2,33.4,60.5,78.3,530.2,fan,turn_on
2026-05-14 04:32:41,4,3,28.3,73.7,3.0,380.2,fan,turn_off
2026-05-13 18:10:11,18,2,30.7,62.2,29.5,434.9,light,turn_on
2026-05-13 06:11:31,6,2,27.8,71.9,4.3,369.2,fan,turn_off
2026-05-13 15:52:31,15,2,35.2,60.0,80.9,521.4,light,turn_off
2026-05-13 11:43:27,11,2,33.4,63.2,85.3,513.9,light,turn_off
2026-05-14 05:12:54,5,3,28.5,72.7,2.7,393.4,fan,turn_off
2026-05-14 00:06:04,0,3,27.5,77.7,3.5,325.2,light,turn_on
2026-05-13 00:39:21,0,2,27.5,80.1,1.3,276.0,light,turn_on
2026-05-13 23:49:25,23,2,27.4,79.7,4.0,313.3,light,turn_on
2026-05-13 06:16:56,6,2,28.0,70.4,1.3,391.8,light,turn_on
2026-05-13 00:43:34,0,2,27.5,80.8,1.0,283.2,fan,turn_off
2026-05-14 03:13:05,3,3,28.2,75.9,2.7,336.5,light,turn_on
2026-05-12 03:07:10,3,1,32.9,58.7,65.0,420.0,fan,turn_on
2026-05-13 06:43:28,6,2,27.7,73.7,4.5,381.9,fan,turn_off
2026-05-13 13:07:38,13,2,33.3,60.8,81.2,476.4,fan,turn_on
2026-05-13 05:09:23,5,2,27.5,74.6,6.1,393.1,light,turn_on
2026-05-14 03:49:06,3,3,27.2,76.6,4.0,281.8,light,turn_on
2026-05-13 06:33:20,6,2,27.8,71.7,5.1,362.1,fan,turn_on
2026-05-13 02:05:34,2,2,28.9,78.5,3.1,286.3,light,turn_on
2026-05-13 06:54:25,6,2,27.6,74.8,1.0,374.2,light,turn_on
2026-05-13 09:54:24,9,2,33.5,63.8,87.5,563.4,fan,turn_on
2026-05-13 06:55:15,6,2,27.7,75.1,3.4,367.9,fan,turn_on
2026-05-13 21:30:38,21,2,28.9,72.7,5.0,286.6,fan,turn_on
2026-05-13 03:30:21,3,2,27.3,73.5,2.9,327.2,light,turn_on
2026-05-13 14:26:21,14,2,33.0,62.6,82.6,470.5,light,turn_off
2026-05-13 03:03:27,3,2,27.3,73.6,4.3,276.5,fan,turn_off
2026-05-13 00:41:40,0,2,27.6,81.0,1.8,299.9,fan,turn_off
2026-05-13 06:40:33,6,2,27.8,73.5,3.6,371.2,light,turn_on
2026-05-13 04:29:28,4,2,27.0,76.4,5.0,391.3,fan,turn_off
2026-05-13 00:41:00,0,2,27.4,81.1,2.1,290.6,light,turn_on
2026-05-13 22:54:45,22,2,28.0,74.7,2.9,302.1,fan,turn_off
2026-05-14 05:17:54,5,3,28.7,70.7,3.9,399.6,light,turn_on
2026-05-13 12:58:39,12,2,33.1,60.6,79.0,521.3,light,turn_off
2026-05-13 23:51:05,23,2,27.6,78.9,4.5,314.5,light,turn_on
2026-05-14 02:29:30,2,3,28.5,75.2,1.0,252.1,light,turn_on
2026-05-14 02:27:52,2,3,28.4,74.9,2.2,264.5,fan,turn_on
2026-05-13 12:00:00,12,2,33.7,64.3,84.3,515.3,fan,turn_on
2026-05-14 03:26:14,3,3,27.5,75.3,1.7,259.1,light,turn_on
2026-05-13 11:47:37,11,2,33.3,63.8,80.7,541.6,fan,turn_on
2026-05-14 01:35:27,1,3,28.2,75.1,3.6,268.3,fan,turn_on
2026-05-12 03:50:40,3,1,33.5,57.2,65.0,445.0,light,turn_on
2026-05-13 07:16:36,7,2,31.5,67.0,76.3,756.6,fan,turn_on
2026-05-14 02:22:07,2,3,28.2,75.4,4.4,257.5,fan,turn_off
2026-05-13 07:07:16,7,2,29.4,69.1,68.9,2981.8,light,turn_on
2026-05-13 23:38:04,23,2,28.3,75.9,1.0,318.7,light,turn_on
2026-05-13 19:28:20,19,2,29.4,67.3,26.7,388.7,light,turn_on
2026-05-14 00:32:59,0,3,26.4,77.5,1.2,271.2,fan,turn_on
2026-05-13 16:22:48,16,2,35.2,58.9,77.3,506.3,light,turn_off
2026-05-13 11:15:01,11,2,33.5,61.4,91.7,590.3,light,turn_off
2026-05-13 22:34:49,22,2,29.0,72.0,1.0,287.7,light,turn_on
2026-05-13 21:45:19,21,2,28.3,72.0,3.7,264.6,fan,turn_off
2026-05-13 07:10:48,7,2,30.1,69.1,69.8,3200.3,light,turn_off
2026-05-13 16:31:24,16,2,35.1,60.8,79.9,490.8,fan,turn_on
2026-05-13 20:46:15,20,2,31.1,64.9,26.8,436.5,light,turn_on
2026-05-13 07:10:21,7,2,30.0,69.4,69.7,3889.4,fan,turn_off
2026-05-13 10:27:57,10,2,33.7,61.3,84.3,567.7,light,turn_off
2026-05-13 01:08:24,1,2,27.7,83.1,1.3,286.7,fan,turn_off
2026-05-13 14:37:31,14,2,33.4,61.1,77.8,534.1,light,turn_off
2026-05-13 14:28:10,14,2,33.0,62.8,83.3,457.7,light,turn_off
2026-05-13 03:54:36,3,2,27.2,74.9,4.3,276.5,light,turn_on
2026-05-13 11:17:20,11,2,33.0,61.5,85.6,581.8,light,turn_off
2026-05-13 12:19:34,12,2,33.9,62.9,79.4,458.1,light,turn_off
2026-05-13 06:11:03,6,2,27.7,71.9,3.4,389.7,fan,turn_off
2026-05-13 20:25:24,20,2,31.5,62.8,24.4,433.9,light,turn_on
2026-05-13 21:55:11,21,2,28.1,73.1,2.9,285.3,fan,turn_off
2026-05-13 16:19:02,16,2,35.1,59.1,77.6,512.0,light,turn_off
2026-05-14 01:52:38,1,3,28.8,74.0,1.6,263.8,fan,turn_off
2026-05-13 05:04:10,5,2,27.5,75.9,3.1,349.5,light,turn_on
2026-05-13 16:37:03,16,2,35.4,60.9,82.5,506.9,light,turn_off
2026-05-13 22:26:38,22,2,28.7,71.7,3.0,279.8,fan,turn_off
2026-05-13 07:23:31,7,2,32.7,66.8,70.9,531.3,light,turn_off
2026-05-13 19:35:53,19,2,30.0,65.6,31.1,425.0,light,turn_on
2026-05-13 06:21:41,6,2,27.6,71.2,4.1,339.0,light,turn_on
2026-05-14 09:12:11,9,3,33.5,63.3,82.4,566.9,fan,turn_off
2026-05-13 06:23:18,6,2,27.7,71.3,3.4,336.4,light,turn_on
2026-05-13 15:20:33,15,2,33.9,56.8,71.8,508.7,light,turn_off
2026-05-13 15:12:22,15,2,33.3,57.7,78.8,469.2,light,turn_off
2026-05-13 23:29:17,23,2,28.7,76.2,4.2,294.4,fan,turn_on
2026-05-14 08:30:14,8,3,33.2,67.7,79.8,2159.1,fan,turn_on
2026-05-13 23:26:11,23,2,29.0,76.6,5.0,272.8,light,turn_on
2026-05-14 05:55:34,5,3,27.9,74.0,6.4,355.3,fan,turn_off
2026-05-13 12:51:14,12,2,33.1,61.1,76.9,481.8,fan,turn_on
2026-05-14 08:37:08,8,3,33.7,67.0,74.9,715.0,fan,turn_on
2026-05-07 08:17:30,8,3,33.7,59.3,83.0,433.0,fan,turn_on
2026-05-13 21:33:21,21,2,28.9,73.0,4.8,315.8,fan,turn_on
2026-05-13 09:12:58,9,2,34.3,64.3,82.5,587.8,light,turn_off
2026-05-14 07:19:55,7,3,31.7,67.0,72.5,2511.0,light,turn_off
2026-05-13 21:10:29,21,2,29.7,71.2,3.0,313.1,light,turn_on
2026-05-14 06:10:22,6,3,28.3,70.1,2.1,362.0,light,turn_on
2026-05-13 17:38:42,17,2,31.7,63.1,26.6,469.2,light,turn_off
2026-05-14 05:02:10,5,3,28.0,72.3,4.3,358.3,fan,turn_on
2026-05-13 06:29:14,6,2,27.9,71.3,5.5,344.0,light,turn_on
2026-05-13 05:07:35,5,2,27.4,75.6,6.6,356.1,light,turn_on
2026-05-13 15:58:58,15,2,35.2,58.6,85.3,477.7,light,turn_off
2026-05-13 11:03:58,11,2,33.6,63.2,86.7,568.1,light,turn_off
2026-05-14 03:57:57,3,3,27.2,74.3,1.1,252.5,fan,turn_off
2026-05-14 01:58:56,1,3,28.9,75.3,2.4,272.9,fan,turn_off
2026-05-13 15:25:30,15,2,34.1,58.4,77.4,517.3,fan,turn_on
2026-05-13 17:12:03,17,2,32.1,63.3,25.1,443.8,light,turn_on
2026-05-13 07:15:38,7,2,31.4,67.6,73.7,821.0,fan,turn_on
2026-05-12 03:43:25,3,1,33.3,55.5,68.0,435.0,fan,turn_off
2026-05-13 04:15:40,4,2,27.6,76.5,5.0,350.8,light,turn_on
2026-05-13 04:03:41,4,2,26.9,75.2,5.0,329.2,light,turn_on
2026-05-13 19:13:16,19,2,30.1,65.1,20.9,437.9,fan,turn_on
2026-05-13 17:27:24,17,2,32.2,62.2,27.7,399.1,light,turn_on
2026-05-13 12:31:16,12,2,33.4,61.7,79.8,533.9,light,turn_off
2026-05-14 08:51:31,8,3,33.6,67.0,73.3,2069.6,fan,turn_on
