en_id,timestamp,temperature,humidity,brightness,gas_level,room_id,is_synthetic
1219,2026-05-13 12:28:27,33.6,62.9,76.5,466.9,,1
1220,2026-05-13 12:29:16,33.6,63.2,75.3,493.0,,1
1221,2026-05-13 12:29:39,33.4,62.6,73.3,475.5,,1
1222,2026-05-13 12:30:02,33.3,62.3,78.3,500.2,,1
1223,2026-05-13 12:30:24,33.2,62.1,78.8,504.4,,1
1224,2026-05-13 12:30:55,33.3,62.1,80.4,505.9,,1
1225,2026-05-13 12:31:16,33.4,61.7,79.8,533.9,,1
1226,2026-05-13 12:31:42,33.4,61.1,81.1,535.8,,1
1227,2026-05-13 12:32:16,33.6,60.7,82.2,522.1,,1
1228,2026-05-13 12:32:53,33.6,60.5,80.3,495.2,,1
1229,2026-05-13 12:33:14,33.5,60.8,76.7,529.6,,1
1230,2026-05-13 12:34:08,33.4,61.3,76.7,536.9,,1
1231,2026-05-13 12:34:37,33.3,60.9,77.2,563.3,,1
1232,2026-05-13 12:35:34,33.4,61.1,81.5,524.6,,1
1233,2026-05-13 12:35:59,33.6,61.0,81.7,504.4,,1
1234,2026-05-13 12:36:19,33.7,61.1,80.9,504.9,,1
1235,2026-05-13 12:36:51,33.8,60.6,84.4,507.8,,1
1236,2026-05-13 12:37:45,34.0,61.0,85.0,530.9,,1
1237,2026-05-13 12:38:11,34.0,60.7,79.9,549.0,,1
1238,2026-05-13 12:38:33,34.0,60.5,77.0,546.2,,1
1239,2026-05-13 12:39:15,34.1,60.9,78.3,567.2,,1
1240,2026-05-13 12:40:02,34.0,61.1,80.4,547.8,,1
1241,2026-05-13 12:40:47,34.1,60.8,77.0,515.5,,1
1242,2026-05-13 12:41:40,34.1,60.5,80.3,498.3,,1
1243,2026-05-13 12:42:18,34.0,60.4,79.9,490.8,,1
1244,2026-05-13 12:42:56,34.1,60.1,77.2,506.6,,1
1245,2026-05-13 12:43:24,34.0,59.7,77.1,531.8,,1
1246,2026-05-13 12:43:46,33.8,59.4,77.0,524.6,,1
1247,2026-05-13 12:44:35,33.9,59.6,76.4,534.9,,1
1248,2026-05-13 12:45:33,33.7,59.7,74.1,538.8,,1
1249,2026-05-13 12:46:01,33.6,59.8,77.4,545.5,,1
1250,2026-05-13 12:46:54,33.5,60.1,79.7,510.0,,1
1251,2026-05-13 12:47:52,33.3,60.3,77.4,515.6,,1
1252,2026-05-13 12:48:13,33.3,60.6,75.0,524.9,,1
1253,2026-05-13 12:49:06,33.3,60.2,74.8,495.0,,1
1254,2026-05-13 12:49:56,33.2,60.5,76.7,509.3,,1
1255,2026-05-13 12:50:48,33.2,61.0,73.7,504.5,,1
1256,2026-05-13 12:51:14,33.1,61.1,76.9,481.8,,1
1257,2026-05-13 12:51:48,33.0,61.2,74.1,462.4,,1
1258,2026-05-13 12:52:13,32.9,61.6,77.7,495.0,,1
1259,2026-05-13 12:53:05,33.1,61.7,78.4,513.8,,1
1260,2026-05-13 12:53:45,33.0,61.4,77.3,527.5,,1
1261,2026-05-13 12:54:08,33.0,60.9,75.0,529.3,,1
1262,2026-05-13 12:54:49,32.9,60.7,74.7,511.0,,1
1263,2026-05-13 12:55:46,33.0,60.4,75.3,522.1,,1
1264,2026-05-13 12:56:28,33.1,60.3,75.0,530.4,,1
1265,2026-05-13 12:56:51,33.1,60.7,74.5,520.8,,1
1266,2026-05-13 12:57:18,33.0,60.5,73.6,513.9,,1
1267,2026-05-13 12:57:39,33.1,60.4,78.2,500.1,,1
1268,2026-05-13 12:58:39,33.1,60.6,79.0,521.3,,1
1269,2026-05-13 12:59:20,33.0,60.4,75.1,537.2,,1
1270,2026-05-13 13:00:17,32.9,60.2,76.6,502.4,,1
1271,2026-05-13 13:00:57,33.1,60.0,77.2,513.3,,1
1272,2026-05-13 13:01:17,33.2,60.0,74.0,518.8,,1
1273,2026-05-13 13:02:11,33.1,60.3,73.8,483.0,,1
1274,2026-05-13 13:03:05,33.1,60.6,72.4,496.9,,1
1275,2026-05-13 13:03:45,33.2,60.4,77.4,483.8,,1
1276,2026-05-13 13:04:38,33.3,60.7,80.1,457.9,,1
1277,2026-05-13 13:05:24,33.2,60.5,77.8,452.0,,1
1278,2026-05-13 13:05:52,33.2,60.5,78.5,438.1,,1
1279,2026-05-13 13:06:27,33.1,61.0,81.2,473.4,,1
1280,2026-05-13 13:07:16,33.1,60.8,78.3,463.9,,1
1281,2026-05-13 13:07:38,33.3,60.8,81.2,476.4,,1
1282,2026-05-13 13:08:04,33.3,61.2,79.6,505.3,,1
1283,2026-05-13 13:09:04,33.1,61.0,82.7,494.8,,1
1284,2026-05-13 13:09:30,33.3,61.3,82.5,491.3,,1
1285,2026-05-13 13:10:16,33.3,60.7,82.8,491.9,,1
1286,2026-05-13 13:10:47,33.5,60.3,83.1,513.6,,1
1287,2026-05-13 13:11:41,33.3,60.8,80.3,518.2,,1
1288,2026-05-13 13:12:31,33.2,61.0,78.5,510.8,,1
1289,2026-05-13 13:13:12,33.4,60.7,77.7,497.1,,1
1290,2026-05-13 13:13:33,33.3,60.6,78.6,504.7,,1
1291,2026-05-13 13:14:12,33.5,60.6,81.1,491.2,,1
1292,2026-05-13 13:15:08,33.4,60.5,78.3,530.2,,1
1293,2026-05-13 13:15:33,33.4,61.0,76.9,518.3,,1
1294,2026-05-13 13:15:59,33.5,60.7,77.5,491.9,,1
1295,2026-05-13 13:16:46,33.5,60.4,79.9,470.2,,1
1296,2026-05-13 13:17:35,33.7,60.6,81.0,502.6,,1
1297,2026-05-13 13:18:25,33.6,60.6,84.4,519.7,,1
1298,2026-05-13 13:18:45,33.6,60.7,82.4,524.0,,1
1299,2026-05-13 13:19:22,33.6,60.8,83.3,532.9,,1
1300,2026-05-13 13:20:12,33.5,61.3,80.1,536.0,,1
1301,2026-05-13 13:20:43,33.6,60.8,75.7,556.3,,1
1302,2026-05-13 13:21:36,33.8,60.7,73.1,553.3,,1
1303,2026-05-13 13:22:07,33.6,60.6,72.7,523.3,,1
1304,2026-05-13 13:22:34,33.7,61.0,70.6,500.6,,1
1305,2026-05-13 13:23:16,33.5,61.3,71.1,503.6,,1
1306,2026-05-13 13:23:59,33.5,61.2,75.0,531.7,,1
1307,2026-05-13 13:24:30,33.7,61.6,77.2,543.1,,1
1308,2026-05-13 13:25:05,33.8,61.1,81.5,569.2,,1
1309,2026-05-13 13:26:00,33.8,61.2,80.8,527.6,,1
1310,2026-05-13 13:26:58,33.6,61.7,82.8,496.9,,1
1311,2026-05-13 13:27:22,33.7,61.8,84.0,510.7,,1
1312,2026-05-13 13:28:16,33.8,61.3,83.2,508.9,,1
1313,2026-05-13 13:28:41,34.0,61.4,81.6,483.4,,1
1314,2026-05-13 13:29:05,33.9,61.7,78.6,483.8,,1
1315,2026-05-13 13:29:55,33.8,62.0,77.7,487.9,,1
1316,2026-05-13 13:30:49,33.7,62.3,74.1,507.6,,1
1317,2026-05-13 13:31:16,33.7,62.5,75.0,522.4,,1
1318,2026-05-13 13:32:04,33.7,62.6,78.2,515.9,,1
1319,2026-05-13 13:32:30,33.5,63.0,77.5,516.1,,1
1320,2026-05-13 13:33:27,33.4,63.2,79.7,521.9,,1
1321,2026-05-13 13:33:50,33.5,62.7,80.9,505.9,,1
1322,2026-05-13 13:34:11,33.4,62.5,82.7,519.8,,1
1323,2026-05-13 13:35:01,33.4,62.8,80.0,531.2,,1
1324,2026-05-13 13:35:47,33.2,63.2,77.9,526.1,,1
1325,2026-05-13 13:36:40,33.4,62.9,79.3,506.0,,1
1326,2026-05-13 13:37:07,33.6,62.7,77.8,492.7,,1
1327,2026-05-13 13:37:31,33.7,62.3,76.8,520.2,,1
1328,2026-05-13 13:38:15,33.5,61.9,73.0,500.7,,1
1329,2026-05-13 13:39:05,33.4,62.5,72.9,485.9,,1
1330,2026-05-13 13:39:36,33.5,61.9,69.6,496.7,,1
1331,2026-05-13 13:40:05,33.4,62.1,71.7,515.4,,1
1332,2026-05-13 13:41:01,33.4,62.3,73.5,497.4,,1
1333,2026-05-13 13:41:53,33.5,61.7,75.3,530.0,,1
1334,2026-05-13 13:42:45,33.5,62.1,76.9,548.6,,1
1335,2026-05-13 13:43:38,33.5,62.2,79.7,528.4,,1
1336,2026-05-13 13:44:13,33.4,62.3,81.2,505.2,,1
1337,2026-05-13 13:45:06,33.2,62.7,82.1,496.9,,1
1338,2026-05-13 13:45:29,33.1,62.6,81.3,505.8,,1
1339,2026-05-13 13:45:49,33.2,62.3,82.1,477.1,,1
1340,2026-05-13 13:46:47,33.1,62.2,80.1,465.1,,1
1341,2026-05-13 13:47:13,32.9,62.1,81.9,488.6,,1
1342,2026-05-13 13:47:50,33.2,62.5,80.9,460.8,,1
1343,2026-05-13 13:48:42,33.0,62.2,81.0,493.0,,1
1344,2026-05-13 13:49:36,32.8,62.1,80.4,474.9,,1
1345,2026-05-13 13:50:17,33.0,62.0,84.0,465.5,,1
1346,2026-05-13 13:51:07,33.2,61.9,83.6,484.0,,1
1347,2026-05-13 13:52:04,33.3,62.0,83.8,504.5,,1
1348,2026-05-13 13:52:50,33.2,62.5,83.1,517.4,,1
1349,2026-05-13 13:53:47,33.3,62.6,81.1,538.1,,1
1350,2026-05-13 13:54:16,33.3,62.9,77.7,517.5,,1
1351,2026-05-13 13:54:38,33.4,63.0,77.4,529.2,,1
1352,2026-05-13 13:55:28,33.4,62.7,74.2,541.3,,1
1353,2026-05-13 13:55:48,33.3,62.9,71.6,564.0,,1
1354,2026-05-13 13:56:30,33.1,63.0,73.6,554.8,,1
1355,2026-05-13 13:57:21,33.2,62.2,73.9,544.7,,1
1356,2026-05-13 13:57:49,33.2,62.2,71.7,560.9,,1
1357,2026-05-13 13:58:21,33.3,62.1,71.2,553.3,,1
1358,2026-05-13 13:59:07,33.2,62.4,72.0,513.6,,1
1359,2026-05-13 13:59:40,33.4,62.8,72.3,511.2,,1
1360,2026-05-13 14:00:09,33.2,62.5,75.7,525.8,,1
1361,2026-05-13 14:00:44,33.1,62.6,76.1,513.9,,1
1362,2026-05-13 14:01:33,33.1,62.1,72.1,508.9,,1
1363,2026-05-13 14:01:55,33.1,61.7,77.1,503.8,,1
1364,2026-05-13 14:02:37,33.3,61.4,78.8,496.5,,1
1365,2026-05-13 14:03:28,33.2,62.0,80.5,497.1,,1
1366,2026-05-13 14:04:06,33.0,62.5,77.4,474.3,,1
1367,2026-05-13 14:04:33,33.0,62.8,79.2,473.9,,1
1368,2026-05-13 14:05:22,33.1,62.3,81.7,480.3,,1
1369,2026-05-13 14:05:55,33.3,61.9,82.2,478.7,,1
1370,2026-05-13 14:06:37,33.2,61.8,80.9,514.9,,1
1371,2026-05-13 14:07:02,33.3,61.5,81.5,489.2,,1
1372,2026-05-13 14:07:42,33.4,60.9,80.8,503.4,,1
1373,2026-05-13 14:08:33,33.5,61.3,82.8,478.7,,1
1374,2026-05-13 14:09:09,33.3,61.1,86.2,486.1,,1
1375,2026-05-13 14:10:01,33.4,61.3,87.3,477.2,,1
1376,2026-05-13 14:10:39,33.5,61.7,83.8,513.6,,1
1377,2026-05-13 14:11:32,33.6,61.4,80.1,521.0,,1
1378,2026-05-13 14:12:27,33.5,61.3,78.3,524.8,,1
1379,2026-05-13 14:13:16,33.7,61.2,75.5,526.2,,1
1380,2026-05-13 14:14:16,33.6,61.2,73.8,541.5,,1
1381,2026-05-13 14:15:03,33.6,61.5,78.0,554.1,,1
1382,2026-05-13 14:15:27,33.5,61.8,76.7,546.5,,1
1383,2026-05-13 14:16:24,33.3,61.5,78.2,535.3,,1
1384,2026-05-13 14:17:01,33.5,61.4,79.0,507.6,,1
1385,2026-05-13 14:17:27,33.4,61.8,78.9,523.4,,1
1386,2026-05-13 14:18:06,33.3,61.5,82.9,505.9,,1
1387,2026-05-13 14:19:05,33.4,61.9,81.0,502.0,,1
1388,2026-05-13 14:19:46,33.3,61.7,78.9,487.4,,1
1389,2026-05-13 14:20:15,33.3,62.0,80.0,526.9,,1
1390,2026-05-13 14:21:00,33.3,62.3,76.5,554.6,,1
1391,2026-05-13 14:21:59,33.2,62.1,80.3,522.5,,1
1392,2026-05-13 14:22:46,33.1,62.4,77.3,552.5,,1
1393,2026-05-13 14:23:21,33.1,62.5,77.4,538.3,,1
1394,2026-05-13 14:23:45,33.3,62.7,79.1,513.0,,1
1395,2026-05-13 14:24:34,33.3,63.1,77.0,514.0,,1
1396,2026-05-13 14:25:27,33.1,62.7,80.2,481.7,,1
1397,2026-05-13 14:26:21,33.0,62.6,82.6,470.5,,1
1398,2026-05-13 14:27:05,33.0,62.4,82.9,455.7,,1
1399,2026-05-13 14:27:27,33.0,62.9,84.2,444.6,,1
1400,2026-05-13 14:28:10,33.0,62.8,83.3,457.7,,1
1401,2026-05-13 14:28:32,33.0,63.0,78.7,443.2,,1
1402,2026-05-13 14:29:02,33.1,63.3,75.6,448.7,,1
1403,2026-05-13 14:29:29,32.9,62.8,79.6,451.0,,1
1404,2026-05-13 14:30:20,33.0,62.5,81.2,435.7,,1
1405,2026-05-13 14:30:44,33.1,62.7,77.2,437.3,,1
1406,2026-05-13 14:31:16,33.2,63.0,74.2,431.1,,1
1407,2026-05-13 14:31:46,33.2,62.3,73.1,441.9,,1
1408,2026-05-13 14:32:23,33.0,62.0,73.3,449.0,,1
1409,2026-05-13 14:33:09,33.1,61.7,76.1,458.5,,1
1410,2026-05-13 14:33:48,33.2,61.7,75.8,495.2,,1
1411,2026-05-13 14:34:13,33.2,61.3,76.0,514.9,,1
1412,2026-05-13 14:35:08,33.3,61.2,76.0,541.2,,1
1413,2026-05-13 14:35:57,33.3,61.2,74.4,539.5,,1
1414,2026-05-13 14:36:36,33.3,61.5,74.9,532.8,,1
1415,2026-05-13 14:37:31,33.4,61.1,77.8,534.1,,1
1416,2026-05-13 14:38:03,33.6,60.9,75.4,527.7,,1
1417,2026-05-13 14:38:31,33.5,61.1,78.5,529.5,,1
1418,2026-05-13 14:39:03,33.4,60.8,77.7,540.1,,1
1419,2026-05-13 14:39:29,33.6,61.1,77.1,545.3,,1
1420,2026-05-13 14:40:24,33.8,61.1,80.4,537.4,,1
1421,2026-05-13 14:41:09,33.7,61.4,79.2,556.0,,1
1422,2026-05-13 14:41:37,33.5,61.2,77.7,565.0,,1
1423,2026-05-13 14:42:04,33.5,61.4,75.3,575.1,,1
1424,2026-05-13 14:42:29,33.5,61.0,77.0,545.7,,1
1425,2026-05-13 14:43:14,33.3,61.5,78.8,550.1,,1
1426,2026-05-13 14:43:36,33.3,61.8,81.6,549.1,,1
1427,2026-05-13 14:44:01,33.1,61.6,83.9,534.6,,1
1428,2026-05-13 14:44:58,33.0,61.9,83.2,537.8,,1
1429,2026-05-13 14:45:33,33.1,61.7,79.0,545.5,,1
1430,2026-05-13 14:46:06,33.2,61.9,80.2,537.4,,1
1431,2026-05-13 14:47:05,33.2,61.5,78.9,512.2,,1
1432,2026-05-13 14:47:41,33.3,61.3,75.9,500.6,,1
1433,2026-05-13 14:48:40,33.3,60.9,72.7,491.5,,1
1434,2026-05-13 14:49:07,33.1,60.7,70.7,518.1,,1
1435,2026-05-13 14:49:39,33.2,60.6,72.6,534.2,,1
1436,2026-05-13 14:50:35,33.0,60.8,76.2,513.0,,1
1437,2026-05-13 14:51:01,32.9,61.2,78.2,529.7,,1
1438,2026-05-13 14:51:26,33.1,60.9,77.6,544.9,,1
1439,2026-05-13 14:52:09,33.1,60.7,75.5,540.2,,1
1440,2026-05-13 14:53:09,33.2,60.7,74.9,509.1,,1
1441,2026-05-13 14:54:02,33.0,60.7,76.1,487.8,,1
1442,2026-05-13 14:54:56,33.2,60.3,76.0,481.1,,1
1443,2026-05-13 14:55:34,33.0,60.6,74.6,518.6,,1
1444,2026-05-13 14:56:21,33.0,60.0,74.7,542.3,,1
1445,2026-05-13 14:57:14,33.1,59.6,75.9,555.7,,1
1446,2026-05-13 14:58:03,32.9,59.2,80.0,563.2,,1
1447,2026-05-13 14:58:28,33.0,58.6,81.6,567.7,,1
1448,2026-05-13 14:59:26,33.1,58.8,81.6,535.6,,1
1449,2026-05-13 14:59:54,33.2,58.4,82.6,527.2,,1
1450,2026-05-13 15:00:51,33.3,58.6,82.3,493.5,,1
1451,2026-05-13 15:01:35,33.3,58.9,78.9,493.4,,1
1452,2026-05-13 15:02:23,33.2,58.7,81.3,512.0,,1
1453,2026-05-13 15:03:18,33.3,58.8,82.0,481.9,,1
1454,2026-05-13 15:04:02,33.2,58.9,80.7,491.7,,1
1455,2026-05-13 15:05:00,33.1,58.7,82.6,524.6,,1
1456,2026-05-13 15:05:51,33.1,58.7,83.6,501.9,,1
1457,2026-05-13 15:06:33,33.1,58.6,82.9,489.8,,1
1458,2026-05-13 15:07:17,33.0,58.6,81.4,498.8,,1
1459,2026-05-13 15:08:12,32.9,58.4,83.2,477.7,,1
1460,2026-05-13 15:08:49,33.1,58.0,83.2,479.4,,1
1461,2026-05-13 15:09:38,33.3,57.6,78.7,488.2,,1
1462,2026-05-13 15:10:34,33.4,57.5,79.1,493.4,,1
1463,2026-05-13 15:10:54,33.2,57.7,78.4,514.9,,1
1464,2026-05-13 15:11:38,33.2,57.9,78.1,486.6,,1
1465,2026-05-13 15:12:22,33.3,57.7,78.8,469.2,,1
1466,2026-05-13 15:12:57,33.1,57.4,80.6,468.5,,1
1467,2026-05-13 15:13:57,32.9,57.4,76.7,478.4,,1
1468,2026-05-13 15:14:53,33.1,57.7,79.6,473.8,,1
1469,2026-05-13 15:15:31,33.2,57.1,78.5,505.8,,1
1470,2026-05-13 15:16:23,33.2,57.0,78.1,490.0,,1
1471,2026-05-13 15:16:47,33.4,57.1,80.1,497.7,,1
1472,2026-05-13 15:17:21,33.5,57.0,80.2,513.0,,1
1473,2026-05-13 15:18:13,33.6,56.5,77.6,515.2,,1
1474,2026-05-13 15:19:04,33.8,56.9,73.6,503.9,,1
1475,2026-05-13 15:19:35,33.7,57.2,70.3,501.3,,1
1476,2026-05-13 15:20:09,33.8,56.7,70.8,480.3,,1
1477,2026-05-13 15:20:33,33.9,56.8,71.8,508.7,,1
1478,2026-05-13 15:20:55,33.8,57.1,69.8,489.9,,1
1479,2026-05-13 15:21:42,33.9,57.3,72.8,475.8,,1
1480,2026-05-13 15:22:41,33.8,57.8,73.6,503.4,,1
1481,2026-05-13 15:23:27,33.8,57.9,70.9,508.0,,1
1482,2026-05-13 15:24:12,33.8,58.3,77.0,525.4,,1
1483,2026-05-13 15:24:57,34.0,58.7,78.5,504.9,,1
1484,2026-05-13 15:25:30,34.1,58.4,77.4,517.3,,1
1485,2026-05-13 15:26:20,34.1,58.0,76.3,534.3,,1
1486,2026-05-13 15:26:54,34.2,57.7,75.4,533.0,,1
1487,2026-05-13 15:27:41,34.4,57.8,75.5,557.6,,1
1488,2026-05-13 15:28:14,34.5,58.0,77.9,551.0,,1
1489,2026-05-13 15:28:35,34.7,58.1,79.2,556.6,,1
1490,2026-05-13 15:29:08,34.6,58.1,83.0,529.6,,1
1491,2026-05-13 15:29:55,34.8,57.9,82.3,546.0,,1
1492,2026-05-13 15:30:19,34.8,57.8,83.0,543.0,,1
1493,2026-05-13 15:31:04,34.9,58.0,83.1,563.7,,1
1494,2026-05-13 15:32:02,34.7,58.3,81.1,568.1,,1
1495,2026-05-13 15:32:39,34.9,58.5,82.3,561.8,,1
1496,2026-05-13 15:33:19,35.1,58.6,81.5,569.4,,1
1497,2026-05-13 15:33:48,34.9,58.9,83.2,549.7,,1
1498,2026-05-13 15:34:37,35.1,58.8,82.1,508.4,,1
1499,2026-05-13 15:34:58,35.1,58.7,81.0,504.7,,1
1500,2026-05-13 15:35:26,35.0,58.4,77.4,535.3,,1
1501,2026-05-13 15:35:48,35.1,58.5,80.5,524.6,,1
1502,2026-05-13 15:36:23,35.0,58.8,83.1,502.8,,1
1503,2026-05-13 15:37:17,35.0,58.5,80.7,489.5,,1
1504,2026-05-13 15:37:58,35.0,58.9,81.3,506.5,,1
1505,2026-05-13 15:38:32,35.0,59.2,79.9,490.7,,1
1506,2026-05-13 15:39:07,35.0,59.3,75.8,525.7,,1
1507,2026-05-13 15:39:58,35.1,59.4,74.6,499.1,,1
1508,2026-05-13 15:40:19,35.1,59.0,74.0,481.2,,1
1509,2026-05-13 15:40:44,35.0,58.7,74.8,454.6,,1
1510,2026-05-13 15:41:19,35.0,58.6,77.5,481.7,,1
1511,2026-05-13 15:42:16,34.9,58.6,78.5,506.7,,1
1512,2026-05-13 15:43:01,35.0,58.3,78.7,488.5,,1
1513,2026-05-13 15:43:48,34.9,58.9,79.7,507.6,,1
1514,2026-05-13 15:44:24,34.8,58.8,78.4,504.1,,1
1515,2026-05-13 15:45:10,34.9,58.9,77.5,540.4,,1
1516,2026-05-13 15:45:39,35.1,58.5,81.1,545.5,,1
1517,2026-05-13 15:46:38,35.2,58.4,81.0,520.5,,1
1518,2026-05-13 15:47:20,35.1,58.6,78.2,509.9,,1
1519,2026-05-13 15:48:05,35.0,58.4,77.2,491.8,,1
1520,2026-05-13 15:48:57,35.2,58.7,79.7,500.8,,1
1521,2026-05-13 15:49:43,35.3,58.6,83.3,499.4,,1
1522,2026-05-13 15:50:38,35.1,58.9,82.4,510.2,,1
1523,2026-05-13 15:51:24,35.3,59.2,82.7,487.6,,1
1524,2026-05-13 15:51:54,35.1,59.7,82.8,509.9,,1
1525,2026-05-13 15:52:31,35.2,60.0,80.9,521.4,,1
1526,2026-05-13 15:53:21,35.2,59.6,81.5,487.0,,1
1527,2026-05-13 15:54:04,35.2,59.9,81.9,510.7,,1
1528,2026-05-13 15:54:29,35.3,59.3,84.7,504.7,,1
1529,2026-05-13 15:55:26,35.5,59.4,86.1,502.6,,1
1530,2026-05-13 15:55:58,35.6,59.3,85.5,522.7,,1
1531,2026-05-13 15:56:40,35.6,59.5,83.6,552.0,,1
1532,2026-05-13 15:57:12,35.4,59.6,84.6,568.1,,1
1533,2026-05-13 15:57:46,35.4,59.1,83.7,531.6,,1
1534,2026-05-13 15:58:06,35.4,58.7,83.7,512.7,,1
1535,2026-05-13 15:58:58,35.2,58.6,85.3,477.7,,1
1536,2026-05-13 15:59:26,35.3,58.9,86.5,474.0,,1
1537,2026-05-13 16:00:00,35.3,58.5,86.7,476.3,,1
1538,2026-05-13 16:00:44,35.3,57.9,83.1,465.7,,1
1539,2026-05-13 16:01:30,35.1,58.0,84.1,485.6,,1
1540,2026-05-13 16:01:55,35.1,58.3,82.8,481.7,,1
1541,2026-05-13 16:02:46,35.1,58.7,81.0,484.2,,1
1542,2026-05-13 16:03:26,34.9,58.3,80.1,501.0,,1
1543,2026-05-13 16:04:16,34.9,58.1,80.1,479.3,,1
1544,2026-05-13 16:04:50,34.7,57.9,78.8,465.6,,1
1545,2026-05-13 16:05:50,34.8,58.3,83.5,476.8,,1
1546,2026-05-13 16:06:21,34.9,57.7,83.6,501.1,,1
1547,2026-05-13 16:07:20,35.1,57.5,83.1,502.8,,1
1548,2026-05-13 16:08:18,35.1,58.0,82.5,515.4,,1
1549,2026-05-13 16:08:54,35.1,58.5,82.8,488.6,,1
1550,2026-05-13 16:09:40,35.1,58.2,79.7,499.8,,1
1551,2026-05-13 16:10:25,35.0,58.3,75.9,493.3,,1
1552,2026-05-13 16:10:55,35.2,58.1,78.4,519.9,,1
1553,2026-05-13 16:11:36,35.2,58.2,79.0,515.0,,1
1554,2026-05-13 16:12:11,35.1,58.3,78.6,513.9,,1
1555,2026-05-13 16:12:33,35.1,58.7,79.8,504.9,,1
1556,2026-05-13 16:13:31,35.0,58.8,78.3,488.8,,1
1557,2026-05-13 16:14:00,35.0,58.8,80.0,526.6,,1
1558,2026-05-13 16:14:55,35.0,58.7,78.2,506.1,,1
1559,2026-05-13 16:15:27,35.0,58.3,81.7,497.4,,1
1560,2026-05-13 16:16:18,34.9,58.9,80.8,504.1,,1
1561,2026-05-13 16:16:58,35.1,58.6,79.6,489.8,,1
1562,2026-05-13 16:17:38,35.1,58.4,75.4,483.0,,1
1563,2026-05-13 16:18:20,35.2,58.7,74.1,524.7,,1
1564,2026-05-13 16:19:02,35.1,59.1,77.6,512.0,,1
1565,2026-05-13 16:19:44,35.2,59.1,76.2,494.3,,1
1566,2026-05-13 16:20:41,35.1,59.2,76.6,508.1,,1
1567,2026-05-13 16:21:14,35.1,58.8,77.5,521.3,,1
1568,2026-05-13 16:21:54,35.1,58.9,76.9,515.4,,1
1569,2026-05-13 16:22:48,35.2,58.9,77.3,506.3,,1
1570,2026-05-13 16:23:08,35.2,58.9,77.9,513.7,,1
1571,2026-05-13 16:23:58,35.1,58.6,77.7,524.0,,1
1572,2026-05-13 16:24:26,35.2,58.8,78.1,488.0,,1
1573,2026-05-13 16:25:02,35.1,59.2,77.1,506.7,,1
1574,2026-05-13 16:25:25,35.0,59.7,77.4,493.0,,1
1575,2026-05-13 16:25:46,34.9,59.9,80.5,489.9,,1
1576,2026-05-13 16:26:24,35.1,60.1,80.5,513.4,,1
1577,2026-05-13 16:27:05,35.0,60.4,83.4,532.0,,1
1578,2026-05-13 16:27:52,35.0,60.2,82.2,504.0,,1
1579,2026-05-13 16:28:45,34.8,60.8,79.7,518.5,,1
1580,2026-05-13 16:29:07,34.8,60.3,81.8,532.6,,1
1581,2026-05-13 16:30:07,35.0,60.1,83.6,504.1,,1
1582,2026-05-13 16:30:45,35.1,60.5,80.1,508.1,,1
1583,2026-05-13 16:31:24,35.1,60.8,79.9,490.8,,1
1584,2026-05-13 16:31:47,35.0,60.6,78.2,506.4,,1
1585,2026-05-13 16:32:29,35.2,60.8,76.1,540.3,,1
1586,2026-05-13 16:33:18,35.0,61.0,79.6,561.4,,1
1587,2026-05-13 16:34:17,35.2,60.6,78.2,519.4,,1
1588,2026-05-13 16:34:48,35.2,60.6,79.1,508.4,,1
1589,2026-05-13 16:35:26,35.2,60.9,80.6,517.8,,1
1590,2026-05-13 16:36:04,35.4,61.2,79.7,508.5,,1
1591,2026-05-13 16:37:03,35.4,60.9,82.5,506.9,,1
1592,2026-05-13 16:37:55,35.3,61.1,85.4,523.2,,1
1593,2026-05-13 16:38:22,35.2,61.2,87.9,493.9,,1
1594,2026-05-13 16:38:49,35.3,61.0,86.1,480.5,,1
1595,2026-05-13 16:39:13,35.2,60.9,80.7,508.6,,1
1596,2026-05-13 16:39:58,35.2,60.7,81.2,514.6,,1
1597,2026-05-13 16:40:37,35.4,60.6,80.6,515.2,,1
1598,2026-05-13 16:41:23,35.3,60.7,80.1,488.2,,1
1599,2026-05-13 16:42:19,35.2,60.4,82.1,504.5,,1
1600,2026-05-13 16:43:13,35.3,60.6,84.4,489.6,,1
1601,2026-05-13 16:43:41,35.2,60.6,80.3,484.7,,1
1602,2026-05-13 16:44:13,35.3,60.9,82.8,518.4,,1
1603,2026-05-13 16:44:45,35.3,60.7,82.9,510.1,,1
1604,2026-05-13 16:45:15,35.2,60.4,83.1,509.8,,1
1605,2026-05-13 16:46:12,35.1,60.2,84.8,531.0,,1
1606,2026-05-13 16:46:50,35.0,59.8,83.7,519.4,,1
1607,2026-05-13 16:47:10,35.1,60.0,81.4,488.7,,1
1608,2026-05-13 16:47:50,34.9,60.0,82.6,483.1,,1
1609,2026-05-13 16:48:33,34.9,60.2,85.3,470.2,,1
1610,2026-05-13 16:49:10,35.0,60.0,83.3,484.3,,1
1611,2026-05-13 16:49:40,35.0,60.4,86.3,470.0,,1
1612,2026-05-13 16:50:40,34.9,60.0,86.1,464.1,,1
1613,2026-05-13 16:51:09,34.7,60.1,85.2,496.5,,1
1614,2026-05-13 16:51:44,34.5,60.4,82.5,481.6,,1
1615,2026-05-13 16:52:09,34.7,60.0,83.9,485.8,,1
1616,2026-05-13 16:52:48,34.7,59.9,83.9,517.4,,1
